id,date,text,lang,source,annotations
www_thestar_com_news_he-was-my-calm-my-rock-an-ontario-cop-on-a-coffee-run-fatally-hit_article_e4003560-2cb8-11ef-9fc3-9f4cb42a176b_html_20240624_135443,2024-06-24,"“This matter can be addressed informally without holding a hearing,” the letter continued, including a generic list of factors that may be considered in decisions of this nature.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_investigations_threats-claims-of-insurrection-a-council-under-siege-when-alt-right-activists-targeted-pickering-the_article_76184f4e-3954-11ef-962d-c3a11c7cf4c1_html_20240711_143358,2024-07-11,"Ashe disagreed, and told her she was “out of order.”",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_investigations_you-have-been-abusive-to-me-for-over-40-years-did-barry-and-honey-sherman_article_019adf1a-63bb-11ef-a470-7be7d4a7ad58_html_20240903_143435,2024-09-03,The Star returns to court later this year.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_the-star-s-interview-with-dr-anthony-fauci-on-aids-anti-vaxxers-death-threats-and_article_1a6ee2ee-2d78-11ef-a905-f72d425b1206_html_20240620_162442,2024-06-20,Even though it was very painful for me.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_world_united-states_donald-trump-inauguration-live-coverage_article_20bf7d26-d358-11ef-bb9c-f361fdf4fa26_html_20250120_180358,2025-01-20,"“Every single day I will be fighting for you with every breath in my body,” an accompanying caption reads.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_world_united-states_donald-trump-inauguration-live-coverage_article_20bf7d26-d358-11ef-bb9c-f361fdf4fa26_html_20250121_010401,2025-01-21,"In his inaugural address, Trump promised the “golden age of America begins right now,” reiterating his vow to “put America first.”",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_world_united-states_spare-a-thought-for-joe-biden-a-president-worthy-of-a-shakespearean-tragedy_article_40dca810-4797-11ef-bae5-cbf8c4f85f5b_html_20240722_035354,2024-07-22,Biden said Sunday he believes it’s in the interests of his party and country to pull out of the presidential race and throw his support to Vice President Kamala Harris as the Democratic Party’s presidential nominee.,EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_world_united-states_why-the-new-apparent-trump-assassination-attempt-could-have-political-fallout-that-the-previous-shooting_article_b6c3a310-7421-11ef-b636-93b53686f833_html_20240917_074428,2024-09-17,"NEW YORK (AP) — Donald Trump claimed without evidence Monday that President Joe Biden and Vice President Kamala Harris’ comments that he is a …  Many around the world were emotionally distressed by the Feb. 24, 2022, decision to send Russian forces into Ukraine.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_world_us-election-day-live-updates-america-votes-for-next-president_article_60fc0b9a-9aad-11ef-9a17-83ca885a5f48_html_20241105_231357,2024-11-05,"“I agree with (Musk) every step of the way,” Rogan wrote.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_thestar_com_opinion_joe-bidens-fierce-final-pitch-lays-bare-kamala-harriss-real-advantage_article_b922bc84-5e7f-11ef-9a48-b31a8a1be6cc_html_20240820_095446,2024-08-20,"As he spoke, Biden pumped his fist up and down, emphasizing every word.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_insider-says-justin-trudeau-has-a-1b-border-plan-designed-to-counter-trumps-tariff-threat_article_96a83c3e-b707-11ef-85ec-c73fa7655a7f_html_20241210_204405,2024-12-10,“Our focus is on achieving a win-win outcome.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_insiders-say-liberal-mps-turned-up-the-pressure-on-justin-trudeau-during-a-private-call_article_0aa2b712-3950-11ef-8e83-9fb4aec918e2_html_20240704_085359,2024-07-04,The prime minister skirted questions about a demand for him to hold a meeting with all of his MPs .,EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_mark-carney-and-chrystia-freeland-are-targets-of-abuse-and-conspiracy-theories-report-says_article_65ba2c84-e012-11ef-a97b-17c6057d694c_html_20250201_062429,2025-02-01,Battiste withdrew from the race on Thursday and endorsed Carney.,EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_mark-carney-says-he-would-immediately-scrap-justin-trudeaus-consumer-carbon-price-here-s-what_article_48e3a9c0-df6b-11ef-b0ca-6b4ec49b5b18_html_20250131_134428,2025-01-31,"This year it is set at $80 per tonne of emissions, which the federal government says adds 17.6 cents to the cost of a litre of gasoline.",EN,headlines,"{""manual_themes"": [""theme_energy"", ""theme_environment"", ""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": [""specific_themes_public_finance""]}"
www_thestar_com_politics_federal_nuclear-war-would-turn-canada-into-one-of-the-worst-places-on-the-planet-and_article_61cf660c-4daf-11ef-89a3-b32fae1a7220_html_20240811_023432,2024-08-11,"And Beijing, which recently colluded with Russia to fly strategic bombers in the Alaskan Arctic for the first time, is undertaking a “rapid nuclear expansion” that the U.S. defence department expects to double China’s arsenal of operational warheads by 2030.",EN,headlines,"{""manual_themes"": [""theme_defense"", ""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_scandal-outrage-and-success-how-a-raucous-2024-unfolded-in-the-house-of-commons_article_77ceb288-b99c-11ef-abc5-0b9f4cf84980_html_20241227_224359,2024-12-27,"As for who spoke the least, former Liberal cabinet minister Omar Alghabra holds that honour, rising to speak only once near the end of the year.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_federal_the-countdown-has-officially-begun-ontario-liberal-mps-meet-they-agree-it-s-time-for_article_2cad464e-bff4-11ef-9b49-ef7deb68b3be_html_20241222_165351,2024-12-22,"While some were visibly unimpressed with Hajdu’s comments, nobody opposed what she said and some privately agree with her words.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_justin-trudeau-has-to-step-down-former-b-c-premier-christy-clark-says-i-want_article_7e17dd48-34c9-11ef-b755-73c82cfcc448_html_20240628_084402,2024-06-28,The leader is the one that gives direction to his or her cabinet.,EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_provincial_doug-ford-bristles-at-alberta-premiers-donald-trump-comments-shes-not-speaking-for-the-country_article_8d8cc82c-d1bf-11ef-aa55-4b60b8d55b80_html_20250114_095405,2025-01-14,"“Really the Canadian oil and gas industry will be double-tariffed, because our industry is reliant only on one country and one customer — and that, everybody should be very worried about,” said Baiton.",EN,headlines,"{""manual_themes"": [""theme_energy"", ""theme_foreign_trade""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_politics_provincial_ontario-looking-to-give-more-power-to-pharmacists-as-billing-concerns-haunt-one-program-they_article_9b7dcc6c-49dc-11ef-98a2-9b3759fccb6f_html_20240725_080431,2024-07-25,Ontario is looking to give pharmacists more powers to prescribe drugs for common ailments like strep throat even as it re-examines the “MedsCheck” program amid reports some drug stores used it to pad profits.,EN,headlines,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_politics_provincial_school-bus-operators-warn-of-delays-and-cancellations-saying-ford-governments-new-funding-falls-short_article_4647cf64-66fa-11ef-945a-43a725be0c2a_html_20240831_063437,2024-08-31,"She said rural, remote and northern boards in particular face busing challenges.",EN,headlines,"{""manual_themes"": [""theme_transportation""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_real-estate_56-000-residents-over-100-buildings-how-toronto-plans-to-add-a-city-of-people_article_735239d6-597b-11ef-b964-5f0b017356b7_html_20241201_152410,2024-12-01,"“I’ve never drove, because I can walk everywhere,” Hogan said.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_real-estate_after-eight-months-on-the-market-and-a-135-000-price-drop-this-toronto-condo_article_61f624e4-b192-11ef-a350-43c68c92dc3b_html_20241229_084400,2024-12-29,"In August 2021, Steinman bought the one-bedroom condo for $652,000 — he is now listing the unit for $555,000, the absolute rock bottom he says he can list it for — buyers don’t want to sell their property at a loss, as they’re still on the hook by the lender to recoup the costs.",EN,headlines,"{""manual_themes"": [""theme_housing""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_real-estate_toronto-wants-more-family-sized-condos-heres-why-whats-being-built-just-doesnt-work_article_4ee7ebe2-5b0e-11ef-9fc3-bbdfe7e48c81_html_20240818_044353,2024-08-18,The city said it doesn’t have data on the sizes of the proposed units.,EN,headlines,"{""manual_themes"": [""theme_housing""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_real-estate_we-re-definitely-not-going-to-an-old-age-home-why-seniors-aren-t-downsizing_article_f4ceffd0-6182-11ef-bfc0-3bfbb4574f1c_html_20240901_105403,2024-09-01,He predicts millennials will continue the growing trend of leaving Toronto in search of more affordable homes that do suit their needs.,EN,headlines,"{""manual_themes"": [""theme_housing""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_sports_olympics-and-paralympics_the-paris-olympics-were-magical-beautiful-a-reflection-of-the-world-we-needed-this_article_f50c8b02-57e1-11ef-8532-8f9cf1694444_html_20240812_045430,2024-08-12,"Once you saw one holding a machine gun with their index finger across the trigger, ready to shoot at a moment’s notice, you saw it everywhere.",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_tvanouvelles_ca_2024_06_03_cest-un-crime-degueulasse-attaque-a-coups-de-marteau-un-adolescent-pourrait-perdre-lusage-de-ses-jambes_20240603_204353,2024-06-03,"L’adolescent de 15 ans qui aurait été poignardé, puis attaqué à coups de marteau, vendredi vers l’heure du dîner, près de l’École polyvalente Saint-Jérôme, dans les Laurentides, pourrait perdre l’usage de ses jambes, a appris TVA Nouvelles auprès de diverses sources.",FR,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_tvanouvelles_ca_2024_06_09_pire-que-perdre-de-largent-cest-de-perdre-la-face-pour-quelque-chose-daussi-stupide-un-autre-proprietaire-emotif-apres-la-fermeture-de-sa-terrasse-en-plein-grand-prix_20240609_170334,2024-06-09,C’est là qu’ils nous ont dit qu’on était en infraction.»,FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
